Season,MatchDate,HomeTeam,AwayTeam,home_ppg_season,home_gd_per_game_season,home_ppg_home_only,home_ppg_last5,home_goals_scored_last5,home_goals_conceded_last5,away_ppg_season,away_gd_per_game_season,away_ppg_away_only,away_ppg_last5,away_goals_scored_last5,away_goals_conceded_last5,h2h_home_winrate,h2h_home_avg_gd,result
2005/06,2005-09-24,Chelsea,Aston Villa,3.0,2.0,3.0,3.0,2.2,0.0,1.0,-0.6666666666666666,0.3333333333333333,1.0,0.6,1.4,0.4444444444444444,0.2222222222222222,H
2005/06,2005-09-24,Birmingham,Liverpool,0.8333333333333334,-0.6666666666666666,0.0,0.8,1.0,1.8,1.5,0.25,1.0,1.5,0.25,0.0,0.5,-0.16666666666666666,D
2005/06,2005-09-24,Everton,Wigan,0.6,-1.0,0.0,0.6,0.2,1.2,1.4,0.0,1.5,1.4,0.8,0.8,0.3593727617573768,-0.06083748964990056,A
2005/06,2005-09-25,Middlesbrough,Sunderland,1.3333333333333333,-0.16666666666666666,1.3333333333333333,1.4,1.2,1.4,0.16666666666666666,-1.1666666666666667,0.0,0.2,0.4,1.4,0.6666666666666666,1.1666666666666667,A
2005/06,2005-09-26,Tottenham,Fulham,1.5,0.3333333333333333,1.3333333333333333,1.2,0.6,0.6,0.8333333333333334,-0.6666666666666666,0.3333333333333333,0.8,1.0,1.8,0.375,0.125,H
2005/06,2005-10-01,Sunderland,West Ham,0.5714285714285714,-0.7142857142857143,0.3333333333333333,0.8,0.8,1.2,1.8333333333333333,1.0,2.0,1.6,1.4,0.6,0.3333333333333333,-0.5,D
2005/06,2005-10-01,Fulham,Man United,0.7142857142857143,-0.7142857142857143,1.3333333333333333,0.8,0.8,1.6,1.8333333333333333,0.6666666666666666,2.3333333333333335,1.6,1.0,0.6,0.125,-0.5,A
2005/06,2005-10-01,Portsmouth,Newcastle,0.7142857142857143,-0.5714285714285714,0.6666666666666666,1.0,0.8,1.0,1.1428571428571428,-0.2857142857142857,1.0,1.4,1.0,1.0,0.0,-0.75,D
2005/06,2005-10-01,Blackburn,West Brom,1.1428571428571428,-0.5714285714285714,1.3333333333333333,1.0,0.4,1.0,0.7142857142857143,-0.8571428571428571,0.6666666666666666,0.2,1.0,2.4,0.3333333333333333,0.6666666666666666,H
2005/06,2005-10-01,Charlton,Tottenham,2.5,1.0,1.5,2.4,1.4,0.6,1.7142857142857142,0.42857142857142855,1.6666666666666667,1.2,0.4,0.6,0.6,0.5,A
2005/06,2005-10-02,Arsenal,Birmingham,1.6666666666666667,0.8333333333333334,3.0,1.4,1.4,0.8,0.8571428571428571,-0.5714285714285714,1.6666666666666667,1.0,1.2,1.8,0.8,2.4,H
2005/06,2005-10-02,Aston Villa,Middlesbrough,0.8571428571428571,-0.7142857142857143,1.6666666666666667,1.0,0.8,1.6,1.1428571428571428,-0.42857142857142855,1.3333333333333333,1.4,1.2,1.4,0.4,0.1,A
2005/06,2005-10-02,Liverpool,Chelsea,1.4,0.2,2.0,1.4,0.6,0.4,3.0,1.8571428571428572,3.0,3.0,2.4,0.2,0.3,-0.8,A
2005/06,2005-10-02,Man City,Everton,1.5714285714285714,0.14285714285714285,1.3333333333333333,1.4,1.0,1.0,0.5,-1.0,1.0,0.6,0.2,1.0,0.2857142857142857,0.42857142857142855,H
2005/06,2005-10-02,Wigan,Bolton,1.6666666666666667,0.16666666666666666,1.3333333333333333,2.0,1.0,0.6,2.0,0.5714285714285714,2.3333333333333335,2.6,1.2,0.2,0.3593727617573768,-0.06083748964990056,H
2005/06,2005-10-15,Wigan,Newcastle,1.8571428571428572,0.2857142857142857,1.75,2.6,1.4,0.6,1.125,-0.25,1.0,1.6,1.0,0.6,0.3593727617573768,-0.06083748964990056,H
2005/06,2005-10-15,West Brom,Arsenal,0.625,-1.0,0.75,0.2,1.0,2.0,1.8571428571428572,0.8571428571428571,0.3333333333333333,2.0,1.6,0.6,0.0,-1.3333333333333333,H
2005/06,2005-10-15,Tottenham,Everton,1.875,0.5,1.75,1.6,1.0,1.0,0.42857142857142855,-1.1428571428571428,0.75,0.0,0.0,1.4,0.5555555555555556,1.0,H
2005/06,2005-10-15,Liverpool,Blackburn,1.1666666666666667,-0.3333333333333333,1.3333333333333333,1.2,0.8,1.2,1.375,-0.25,1.0,1.4,0.8,1.0,0.2857142857142857,0.42857142857142855,H
2005/06,2005-10-15,Middlesbrough,Portsmouth,1.375,-0.25,1.0,1.4,1.2,1.8,0.75,-0.5,0.75,1.0,0.6,0.8,0.0,-0.3333333333333333,D
2005/06,2005-10-15,Chelsea,Bolton,3.0,2.0,3.0,3.0,2.4,0.4,1.75,0.375,1.75,2.0,1.0,0.6,0.42857142857142855,0.8571428571428571,H
2005/06,2005-10-15,Sunderland,Man United,0.625,-0.625,0.5,1.0,0.8,1.0,2.0,0.7142857142857143,2.5,1.6,1.4,1.0,0.0,-1.6666666666666667,A
2005/06,2005-10-16,Birmingham,Aston Villa,0.75,-0.625,0.25,1.0,1.2,1.4,0.75,-0.75,0.25,0.8,1.0,2.0,0.6666666666666666,1.3333333333333333,A
2005/06,2005-10-16,Man City,West Ham,1.75,0.375,1.75,1.4,1.0,0.8,1.7142857142857142,0.8571428571428571,1.6666666666666667,1.6,1.6,0.8,0.25,-0.75,H
2005/06,2005-10-17,Charlton,Fulham,2.142857142857143,0.7142857142857143,1.0,1.8,1.6,1.2,0.625,-0.75,0.25,0.8,1.0,1.4,0.25,-0.125,D
2005/06,2005-10-22,Arsenal,Man City,1.625,0.625,3.0,1.4,1.0,0.8,1.8888888888888888,0.4444444444444444,1.75,1.4,1.0,0.8,0.875,2.125,H
2005/06,2005-10-22,Aston Villa,Wigan,1.0,-0.5555555555555556,1.25,0.8,1.0,2.0,2.0,0.375,2.0,2.6,1.4,0.6,0.3593727617573768,-0.06083748964990056,A
2005/06,2005-10-22,Blackburn,Birmingham,1.2222222222222223,-0.3333333333333333,1.75,1.4,0.8,1.0,0.6666666666666666,-0.6666666666666666,1.25,0.4,0.6,1.2,0.5,1.25,H
2005/06,2005-10-22,Fulham,Liverpool,0.6666666666666666,-0.6666666666666666,1.0,0.4,1.0,1.6,1.4285714285714286,-0.14285714285714285,1.0,1.2,0.8,1.2,0.14285714285714285,-1.1428571428571428,H
2005/06,2005-10-22,Man United,Tottenham,2.125,0.875,1.3333333333333333,1.6,1.6,1.2,2.0,0.6666666666666666,2.0,2.2,1.4,0.6,0.8,1.4,D
2005/06,2005-10-22,Portsmouth,Charlton,0.7777777777777778,-0.4444444444444444,0.75,1.2,0.6,0.6,2.0,0.625,3.0,1.4,1.2,1.4,0.3333333333333333,0.0,A
2005/06,2005-10-23,West Ham,Middlesbrough,1.5,0.625,1.75,1.6,1.6,0.8,1.3333333333333333,-0.2222222222222222,1.75,1.6,1.4,1.4,0.5,0.0,H
2005/06,2005-10-23,Newcastle,Sunderland,1.0,-0.3333333333333333,1.25,1.6,1.0,0.4,0.5555555555555556,-0.7777777777777778,0.75,1.0,1.0,1.4,0.5,0.5,H
2005/06,2005-10-23,Everton,Chelsea,0.375,-1.25,0.0,0.0,0.0,1.6,3.0,2.2222222222222223,3.0,3.0,3.0,0.6,0.1111111111111111,-1.2222222222222223,D
2005/06,2005-10-23,Bolton,West Brom,1.5555555555555556,-0.1111111111111111,1.75,1.4,0.8,1.4,0.8888888888888888,-0.7777777777777778,0.5,0.8,1.0,1.6,0.0,-0.25,H
2005/06,2005-10-29,Birmingham,Everton,0.6,-0.8,0.2,0.4,0.6,1.4,0.4444444444444444,-1.1111111111111112,0.6,0.2,0.2,1.6,0.2,0.2,A
2005/06,2005-10-29,Charlton,Bolton,2.111111111111111,0.6666666666666666,1.0,1.4,1.4,1.6,1.7,0.1,1.4,1.8,1.2,1.4,0.125,-0.625,A
2005/06,2005-10-29,Chelsea,Blackburn,2.8,2.0,3.0,2.6,2.8,0.8,1.4,-0.1,0.8,1.8,1.2,1.0,0.5,0.75,H
2005/06,2005-10-29,Liverpool,West Ham,1.25,-0.375,1.75,1.0,0.8,1.6,1.6666666666666667,0.6666666666666666,1.25,1.6,1.2,1.0,0.6666666666666666,1.5,H
2005/06,2005-10-29,Middlesbrough,Man United,1.2,-0.3,1.0,1.0,1.2,1.6,2.0,0.7777777777777778,2.6,1.6,1.6,1.2,0.3,-0.4,H
2005/06,2005-10-29,Sunderland,Portsmouth,0.5,-0.8,0.4,1.0,1.4,1.6,0.7,-0.5,0.8,0.6,0.6,1.0,0.3593727617573768,-0.06083748964990056,A
2005/06,2005-10-29,Tottenham,Arsenal,1.9,0.6,2.0,2.2,1.6,0.8,1.7777777777777777,0.6666666666666666,0.25,2.0,1.0,0.4,0.0,-0.8888888888888888,D
2005/06,2005-10-29,Wigan,Fulham,2.111111111111111,0.5555555555555556,2.0,2.6,1.4,0.4,0.9,-0.4,0.4,0.8,1.2,1.4,0.3593727617573768,-0.06083748964990056,H
2005/06,2005-10-30,West Brom,Newcastle,0.8,-0.9,1.2,0.8,0.8,1.6,1.2,-0.2,0.8,2.0,1.4,0.6,0.0,-0.75,A
2005/06,2005-10-31,Man City,Aston Villa,1.7,0.3,2.0,1.2,0.8,0.8,0.9,-0.7,0.8,0.8,1.0,1.6,0.5,0.6666666666666666,H
2005/06,2005-11-05,West Ham,West Brom,1.5,0.4,2.0,1.0,0.8,1.2,0.7272727272727273,-1.0909090909090908,0.4,0.6,0.6,2.0,0.5,0.0,H
2005/06,2005-11-05,Portsmouth,Wigan,0.9090909090909091,-0.18181818181818182,0.6,1.0,1.2,1.0,2.2,0.6,2.25,3.0,1.4,0.2,0.3593727617573768,-0.06083748964990056,A
2005/06,2005-11-05,Fulham,Man City,0.8181818181818182,-0.45454545454545453,1.4,0.8,1.0,1.2,1.8181818181818181,0.45454545454545453,1.4,1.8,1.4,0.8,0.0,-0.6666666666666666,H
2005/06,2005-11-05,Newcastle,Birmingham,1.3636363636363635,0.09090909090909091,1.6,2.0,1.4,0.6,0.5454545454545454,-0.8181818181818182,1.0,0.2,0.4,1.4,0.5,0.5,H
2005/06,2005-11-05,Aston Villa,Liverpool,0.8181818181818182,-0.8181818181818182,1.0,0.6,1.0,2.0,1.4444444444444444,-0.1111111111111111,0.75,1.4,1.2,1.6,0.1111111111111111,-0.6666666666666666,A
2005/06,2005-11-05,Arsenal,Sunderland,1.7,0.6,3.0,1.6,0.8,0.6,0.45454545454545453,-1.0,0.6,0.8,1.4,2.2,0.5,1.3333333333333333,H
2005/06,2005-11-05,Blackburn,Charlton,1.2727272727272727,-0.2727272727272727,2.0,1.8,1.6,1.2,1.9,0.5,3.0,1.4,1.4,1.4,0.5,0.25,H
2005/06,2005-11-06,Everton,Middlesbrough,0.7,-0.9,0.25,0.8,0.4,1.2,1.3636363636363635,0.0,1.4,1.4,1.8,1.6,0.4,0.3,H
2005/06,2005-11-06,Man United,Chelsea,1.8,0.4,1.25,1.4,1.8,2.0,2.8181818181818183,2.0,2.6,2.6,3.2,1.2,0.2222222222222222,-0.1111111111111111,H
2005/06,2005-11-07,Bolton,Tottenham,1.8181818181818181,0.18181818181818182,2.0,1.8,1.2,1.4,1.8181818181818181,0.5454545454545454,1.8,2.2,1.6,0.8,0.5714285714285714,0.2857142857142857,H
2005/06,2005-11-19,Liverpool,Portsmouth,1.6,0.1,2.0,1.8,1.2,1.2,0.8333333333333334,-0.3333333333333333,1.1666666666666667,1.0,1.2,1.2,0.5,0.75,H
2005/06,2005-11-19,Charlton,Man United,1.7272727272727273,0.18181818181818182,0.8,0.8,1.2,2.0,1.9090909090909092,0.45454545454545453,2.1666666666666665,2.0,1.8,1.6,0.0,-1.5555555555555556,A
2005/06,2005-11-19,Chelsea,Newcastle,2.5833333333333335,1.75,3.0,2.0,2.8,1.2,1.5,0.16666666666666666,1.1666666666666667,2.0,1.4,0.6,0.5555555555555556,1.4444444444444444,H
2005/06,2005-11-19,Man City,Blackburn,1.6666666666666667,0.3333333333333333,2.1666666666666665,1.8,1.6,1.0,1.4166666666666667,0.0,0.6666666666666666,1.8,2.0,1.2,0.2,0.0,D
2005/06,2005-11-19,Sunderland,Aston Villa,0.4166666666666667,-1.0833333333333333,0.3333333333333333,0.2,1.2,2.8,0.75,-0.9166666666666666,0.6666666666666666,0.6,0.8,2.0,0.16666666666666666,0.0,A
2005/06,2005-11-19,West Brom,Everton,0.6666666666666666,-1.0833333333333333,1.0,0.6,0.4,1.8,0.9090909090909091,-0.7272727272727273,1.0,1.4,0.6,1.0,0.25,-0.5,H
2005/06,2005-11-19,Wigan,Arsenal,2.272727272727273,0.7272727272727273,2.1666666666666665,3.0,1.6,0.2,1.8181818181818181,0.7272727272727273,0.4,2.0,1.4,0.8,0.3593727617573768,-0.06083748964990056,A
2005/06,2005-11-20,Middlesbrough,Fulham,1.25,-0.08333333333333333,1.3333333333333333,1.4,1.8,1.4,1.0,-0.3333333333333333,0.3333333333333333,1.4,1.4,1.2,0.375,0.125,H
2005/06,2005-11-20,Tottenham,West Ham,1.6666666666666667,0.4166666666666667,1.8333333333333333,1.6,1.4,1.0,1.6363636363636365,0.45454545454545453,1.0,1.4,1.0,1.2,0.5,0.16666666666666666,D
2005/06,2005-11-26,Sunderland,Birmingham,0.38461538461538464,-1.1538461538461537,0.2857142857142857,0.0,1.2,3.2,0.5,-0.8333333333333334,0.8333333333333334,0.0,0.0,1.2,0.0,-1.5,A
2005/06,2005-11-26,Portsmouth,Chelsea,0.7692307692307693,-0.5384615384615384,0.5,0.8,1.2,1.8,2.6153846153846154,1.8461538461538463,2.1666666666666665,2.0,2.6,1.0,0.0,-2.5,A
2005/06,2005-11-26,Wigan,Tottenham,2.0833333333333335,0.5833333333333334,1.8571428571428572,2.4,1.6,0.6,1.6153846153846154,0.38461538461538464,1.5,1.2,1.0,0.8,0.3593727617573768,-0.06083748964990056,A
2005/06,2005-11-26,Aston Villa,Charlton,0.9230769230769231,-0.6923076923076923,0.8333333333333334,1.2,1.0,1.6,1.5833333333333333,0.0,2.5,0.8,1.0,2.0,0.6,0.1,H
2005/06,2005-11-26,Arsenal,Blackburn,1.9166666666666667,0.75,3.0,2.0,1.8,1.2,1.3846153846153846,0.0,0.7142857142857143,1.4,1.6,1.2,0.625,0.625,H
2005/06,2005-11-26,Man City,Liverpool,1.6153846153846154,0.3076923076923077,2.0,1.4,1.2,1.0,1.7272727272727273,0.36363636363636365,1.2,2.4,1.6,0.4,0.25,-0.5,A
2005/06,2005-11-27,Everton,Newcastle,0.8333333333333334,-1.0,0.8,1.4,0.6,1.4,1.3846153846153846,-0.07692307692307693,1.0,1.8,1.4,1.2,0.2222222222222222,-0.7777777777777778,H
2005/06,2005-11-27,Fulham,Bolton,0.9230769230769231,-0.38461538461538464,1.6666666666666667,1.4,1.4,1.2,1.9166666666666667,0.25,1.6666666666666667,1.8,1.2,1.4,0.5714285714285714,1.0,H
2005/06,2005-11-27,Middlesbrough,West Brom,1.3846153846153846,0.0,1.5714285714285714,1.4,1.8,1.4,0.8461538461538461,-0.6923076923076923,0.3333333333333333,1.2,1.2,1.4,0.6666666666666666,1.0,D
2005/06,2005-11-27,West Ham,Man United,1.5833333333333333,0.4166666666666667,2.1666666666666665,1.4,1.0,1.2,2.0,0.5833333333333334,2.2857142857142856,2.0,1.8,1.4,0.16666666666666666,-1.0,A
2005/06,2005-11-30,Sunderland,Liverpool,0.35714285714285715,-1.1428571428571428,0.25,0.0,1.0,2.8,1.8333333333333333,0.4166666666666667,1.5,2.4,1.6,0.4,0.14285714285714285,-0.2857142857142857,A
2005/06,2005-12-03,West Brom,Fulham,0.8571428571428571,-0.6428571428571429,1.2857142857142858,0.8,1.2,1.6,1.0714285714285714,-0.2857142857142857,0.2857142857142857,1.8,1.6,1.2,0.25,-0.75,D
2005/06,2005-12-03,Tottenham,Sunderland,1.7142857142857142,0.42857142857142855,1.7142857142857142,1.2,1.0,1.0,0.3333333333333333,-1.2,0.5,0.0,0.6,2.6,0.8333333333333334,0.8333333333333334,H
2005/06,2005-12-03,Newcastle,Aston Villa,1.2857142857142858,-0.14285714285714285,1.8333333333333333,1.8,1.4,1.2,1.0714285714285714,-0.5714285714285714,1.0,1.2,1.0,1.6,0.3,0.2,D
2005/06,2005-12-03,Man United,Portsmouth,2.076923076923077,0.6153846153846154,1.6,2.0,1.6,1.4,0.7142857142857143,-0.6428571428571429,1.0,0.6,1.0,2.0,0.6666666666666666,0.6666666666666666,H
2005/06,2005-12-03,Chelsea,Middlesbrough,2.642857142857143,1.8571428571428572,3.0,2.0,2.0,0.8,1.3571428571428572,0.0,1.1666666666666667,1.4,2.0,1.6,0.6666666666666666,0.7777777777777778,H
2005/06,2005-12-03,Bolton,Arsenal,1.7692307692307692,0.15384615384615385,2.1666666666666665,1.8,1.2,1.4,2.0,0.9230769230769231,0.8333333333333334,2.6,2.2,0.8,0.125,-0.375,H
2005/06,2005-12-03,Blackburn,Everton,1.2857142857142858,-0.21428571428571427,2.1666666666666665,1.4,1.6,1.6,1.0,-0.8461538461538461,0.8571428571428571,2.0,0.8,1.0,0.625,0.375,A
2005/06,2005-12-03,Liverpool,Wigan,1.9230769230769231,0.5384615384615384,2.1666666666666665,3.0,2.0,0.0,1.9230769230769231,0.46153846153846156,2.4,1.8,1.6,1.0,0.3593727617573768,-0.06083748964990056,H
2005/06,2005-12-04,Charlton,Man City,1.4615384615384615,-0.07692307692307693,0.6666666666666666,0.6,0.8,2.0,1.5,0.21428571428571427,1.1666666666666667,0.8,0.8,1.0,0.375,0.125,A
2005/06,2005-12-05,Birmingham,West Ham,0.6923076923076923,-0.6923076923076923,0.16666666666666666,0.6,0.2,1.0,1.4615384615384615,0.3076923076923077,1.0,1.4,1.0,1.2,0.5,0.5,A
2005/06,2005-12-10,Liverpool,Middlesbrough,2.0,0.7142857142857143,2.2857142857142856,3.0,2.2,0.0,1.2666666666666666,-0.06666666666666667,1.0,1.4,1.8,1.4,0.3,0.1,H
2005/06,2005-12-10,West Brom,Man City,0.8666666666666667,-0.6,1.25,1.0,1.2,1.2,1.6,0.4,1.4285714285714286,1.4,1.8,1.2,0.4,0.4,H
2005/06,2005-12-10,Newcastle,Arsenal,1.2666666666666666,-0.13333333333333333,1.7142857142857142,1.4,1.0,1.0,1.8571428571428572,0.7142857142857143,0.7142857142857143,2.0,2.0,1.2,0.1,-1.1,H
2005/06,2005-12-10,Chelsea,Wigan,2.6666666666666665,1.8,3.0,2.4,2.0,0.6,1.7857142857142858,0.21428571428571427,2.0,1.2,1.2,1.6,1.0,1.0,H
2005/06,2005-12-10,Birmingham,Fulham,0.6428571428571429,-0.7142857142857143,0.14285714285714285,0.6,0.4,1.2,1.0666666666666667,-0.26666666666666666,0.375,1.4,1.2,1.2,0.2857142857142857,0.14285714285714285,H
2005/06,2005-12-10,Bolton,Aston Villa,1.8571428571428572,0.2857142857142857,2.2857142857142856,2.4,1.4,0.4,1.0666666666666667,-0.5333333333333333,1.0,1.4,1.2,1.4,0.2857142857142857,-0.2857142857142857,D
2005/06,2005-12-10,Blackburn,West Ham,1.2,-0.3333333333333333,1.8571428571428572,0.8,1.2,2.0,1.5714285714285714,0.35714285714285715,1.2857142857142858,1.4,1.0,1.2,0.2,0.2,H
2005/06,2005-12-10,Charlton,Sunderland,1.3571428571428572,-0.2857142857142857,0.5714285714285714,0.0,0.8,2.8,0.3125,-1.1875,0.42857142857142855,0.0,0.8,2.4,0.2857142857142857,0.2857142857142857,H
2005/06,2005-12-11,Man United,Everton,2.142857142857143,0.7857142857142857,1.8333333333333333,2.4,2.0,1.2,1.1428571428571428,-0.6428571428571429,1.125,2.4,1.0,0.8,0.8181818181818182,1.3636363636363635,D
2005/06,2005-12-12,Tottenham,Portsmouth,1.8,0.4666666666666667,1.875,1.6,1.4,1.2,0.6666666666666666,-0.8,0.875,0.6,0.8,2.2,0.6,0.4,H
2005/06,2005-12-14,Everton,West Ham,1.1333333333333333,-0.6,1.1666666666666667,2.0,1.0,1.0,1.4666666666666666,0.26666666666666666,1.125,1.4,1.4,1.4,0.5,1.1666666666666667,A
2005/06,2005-12-14,Man United,Wigan,2.066666666666667,0.7333333333333333,1.7142857142857142,2.6,2.0,0.6,1.6666666666666667,0.13333333333333333,1.7142857142857142,0.6,1.0,1.8,0.3593727617573768,-0.06083748964990056,H
2005/06,2005-12-17,Wigan,Charlton,1.5625,-0.125,1.625,0.0,0.6,2.6,1.4666666666666666,-0.13333333333333333,2.142857142857143,0.6,1.2,2.6,0.0,-1.0,H
2005/06,2005-12-17,Aston Villa,Man United,1.0625,-0.5,1.1428571428571428,1.6,1.2,1.0,2.125,0.9375,2.375,2.6,2.6,0.6,0.0,-1.3,A
2005/06,2005-12-17,Everton,Bolton,1.0625,-0.625,1.0,1.4,1.0,1.4,1.8,0.26666666666666666,1.4285714285714286,2.0,1.2,0.6,0.5,0.25,A
2005/06,2005-12-17,Fulham,Blackburn,1.0,-0.3125,1.8571428571428572,1.4,1.2,1.2,1.3125,-0.25,0.625,1.4,1.4,1.6,0.2857142857142857,-1.0,H
2005/06,2005-12-17,Man City,Birmingham,1.5,0.25,1.75,0.8,1.2,1.4,0.8,-0.6,1.1428571428571428,1.2,0.6,0.8,0.5714285714285714,0.7142857142857143,H
2005/06,2005-12-17,Portsmouth,West Brom,0.625,-0.875,0.42857142857142855,0.0,0.2,2.6,1.0,-0.4375,0.42857142857142855,1.6,1.6,0.6,0.5,0.0,H
2005/06,2005-12-17,West Ham,Newcastle,1.5625,0.3125,1.8571428571428572,1.4,1.6,1.6,1.375,-0.0625,0.875,1.4,0.6,1.0,0.2857142857142857,-0.42857142857142855,A
2005/06,2005-12-18,Middlesbrough,Tottenham,1.1875,-0.1875,1.5,0.8,1.0,1.6,1.875,0.5625,1.7142857142857142,2.0,1.8,1.2,0.3,0.3,D
2005/06,2005-12-18,Arsenal,Chelsea,1.7333333333333334,0.6,3.0,1.8,1.8,1.2,2.6875,1.75,2.2857142857142856,2.4,1.4,0.2,0.36363636363636365,0.2727272727272727,A
2005/06,2005-12-26,Aston Villa,Everton,1.0,-0.5882352941176471,1.0,1.6,1.2,1.0,1.0,-0.8235294117647058,1.1111111111111112,1.4,1.0,1.4,0.3,-0.3,H
2005/06,2005-12-26,Charlton,Arsenal,1.375,-0.3125,0.875,0.6,1.0,2.4,1.625,0.4375,0.625,1.2,1.2,1.4,0.2,-1.4,A
2005/06,2005-12-26,Chelsea,Fulham,2.7058823529411766,1.7647058823529411,3.0,3.0,1.8,0.0,1.1176470588235294,-0.23529411764705882,0.3333333333333333,1.4,1.2,1.2,0.5714285714285714,0.8571428571428571,H
2005/06,2005-12-26,Liverpool,Newcastle,2.066666666666667,0.8,2.375,3.0,2.2,0.0,1.4705882352941178,0.058823529411764705,1.1111111111111112,1.4,1.2,1.4,0.4444444444444444,0.7777777777777778,H
2005/06,2005-12-26,Man United,West Brom,2.176470588235294,1.0,1.875,2.6,2.4,0.4,0.9411764705882353,-0.47058823529411764,0.375,1.6,1.6,0.6,1.0,2.0,H
2005/06,2005-12-26,Middlesbrough,Blackburn,1.1764705882352942,-0.17647058823529413,1.4444444444444444,1.0,1.6,2.0,1.2352941176470589,-0.29411764705882354,0.5555555555555556,0.8,0.8,1.8,0.5,0.375,A
2005/06,2005-12-26,Portsmouth,West Ham,0.7647058823529411,-0.7647058823529411,0.75,0.6,0.4,2.2,1.4705882352941178,0.17647058823529413,1.3333333333333333,1.2,1.8,2.2,0.3593727617573768,-0.06083748964990056,D
2005/06,2005-12-26,Sunderland,Bolton,0.29411764705882354,-1.2352941176470589,0.2222222222222222,0.0,0.6,2.2,1.875,0.5,1.625,2.0,1.8,0.6,0.5,0.25,D
2005/06,2005-12-26,Tottenham,Birmingham,1.8235294117647058,0.5294117647058824,2.0,2.2,2.4,1.6,0.75,-0.75,1.0,1.2,0.8,1.4,0.5,0.6666666666666666,H
2005/06,2005-12-26,Wigan,Man City,1.6470588235294117,0.058823529411764705,1.7777777777777777,0.6,0.8,2.0,1.588235294117647,0.4117647058823529,1.25,1.4,1.8,1.2,0.3593727617573768,-0.06083748964990056,H
2005/06,2005-12-28,West Ham,Wigan,1.4444444444444444,0.16666666666666666,1.625,1.4,1.8,2.0,1.7222222222222223,0.1111111111111111,1.5,1.2,1.4,2.2,0.3593727617573768,-0.06083748964990056,A
2005/06,2005-12-28,West Brom,Tottenham,0.8888888888888888,-0.6111111111111112,1.4444444444444444,1.0,0.8,1.2,1.8888888888888888,0.6111111111111112,1.625,2.6,2.6,1.4,0.0,-0.75,H
2005/06,2005-12-28,Fulham,Aston Villa,1.0555555555555556,-0.2777777777777778,2.0,1.4,1.2,1.2,1.1111111111111112,-0.3333333333333333,1.0,1.6,1.4,0.8,0.125,-1.125,D
2005/06,2005-12-28,Man City,Chelsea,1.5,0.3333333333333333,1.8888888888888888,1.2,2.4,2.0,2.7222222222222223,1.7222222222222223,2.375,3.0,1.8,0.4,0.125,-1.375,A
2005/06,2005-12-28,Birmingham,Man United,0.7058823529411765,-0.8235294117647058,0.5,1.2,0.8,1.6,2.2222222222222223,1.1111111111111112,2.4444444444444446,2.6,2.6,0.2,0.0,-1.6,D
2005/06,2005-12-28,Arsenal,Portsmouth,1.7058823529411764,0.47058823529411764,2.625,1.2,0.8,1.0,0.7777777777777778,-0.7222222222222222,0.7777777777777778,0.8,0.6,1.8,0.5,1.0,H
2005/06,2005-12-28,Everton,Liverpool,0.9444444444444444,-1.0,0.875,0.8,0.8,2.2,2.125,0.875,1.7142857142857142,3.0,2.0,0.0,0.1,-0.9,A
2005/06,2005-12-31,Aston Villa,Arsenal,1.105263157894737,-0.3157894736842105,1.2222222222222223,1.2,1.8,1.4,1.7777777777777777,0.6666666666666666,0.8888888888888888,1.2,1.0,1.0,0.0,-1.3,D
2005/06,2005-12-31,Charlton,West Ham,1.2941176470588236,-0.35294117647058826,0.7777777777777778,0.6,0.8,2.0,1.368421052631579,0.05263157894736842,1.3,0.8,1.4,2.2,0.3333333333333333,-0.5,H
2005/06,2005-12-31,Chelsea,Birmingham,2.736842105263158,1.6842105263157894,3.0,3.0,1.6,0.4,0.7222222222222222,-0.7777777777777778,0.8888888888888888,0.8,1.0,2.0,0.5,1.0,H
2005/06,2005-12-31,Liverpool,West Brom,2.176470588235294,0.9411764705882353,2.4444444444444446,3.0,2.4,0.2,1.0,-0.47368421052631576,0.3333333333333333,1.4,0.8,0.8,1.0,4.0,H
2005/06,2005-12-31,Man United,Bolton,2.1578947368421053,1.0526315789473684,2.0,2.2,2.4,0.6,1.8235294117647058,0.47058823529411764,1.5555555555555556,1.6,1.6,0.6,0.5,1.125,H
2005/06,2005-12-31,Middlesbrough,Man City,1.1111111111111112,-0.2777777777777778,1.3,0.4,1.0,2.0,1.4210526315789473,0.2631578947368421,1.1111111111111112,1.2,2.4,2.0,0.5714285714285714,0.7142857142857143,D
2005/06,2005-12-31,Portsmouth,Fulham,0.7368421052631579,-0.8947368421052632,0.7777777777777778,0.8,0.6,2.2,1.0526315789473684,-0.2631578947368421,0.3,1.0,1.4,1.6,0.25,-0.75,H
2005/06,2005-12-31,Sunderland,Everton,0.3333333333333333,-1.1666666666666667,0.3,0.2,0.4,1.6,0.8947368421052632,-1.0526315789473684,1.0,0.2,0.6,2.8,0.3333333333333333,0.0,A
2005/06,2005-12-31,Tottenham,Newcastle,1.7894736842105263,0.47368421052631576,2.1,2.0,2.2,1.6,1.3888888888888888,-0.05555555555555555,1.0,1.4,1.2,1.2,0.5,-0.3,H
2005/06,2005-12-31,Wigan,Blackburn,1.7894736842105263,0.21052631578947367,1.9,1.8,1.8,1.6,1.3333333333333333,-0.16666666666666666,0.8,1.2,1.2,1.8,0.3593727617573768,-0.06083748964990056,A
